latitude,longitude,dataset_id,common_name,date_time
37.0123529411765,-167.232823529412,320,Loggerhead,28-Oct-2000
37.518,-140.582,320,Loggerhead,29-Oct-2000
36.782,-162.954333333333,320,Loggerhead,30-Oct-2000
37.6713333333333,-157.444833333333,320,Loggerhead,31-Oct-2000
37.4288421052632,-163.015157894737,320,Loggerhead,02-Nov-2000
37.665,-141.235,320,Loggerhead,03-Nov-2000
37.3086666666667,-168.884,320,Loggerhead,04-Nov-2000
37.8061428571429,-158.949428571429,320,Loggerhead,05-Nov-2000
38.305,-141.674,320,Loggerhead,06-Nov-2000
37.1034,-169.6341,320,Loggerhead,07-Nov-2000
38.75,-141.899,320,Loggerhead,08-Nov-2000
37.272,-158.2395,320,Loggerhead,09-Nov-2000
39.05,-142.195,320,Loggerhead,10-Nov-2000
35.3515,-174.119,320,Loggerhead,12-Nov-2000
39.356,-142.943,320,Loggerhead,13-Nov-2000
35.899875,-166.88325,320,Loggerhead,14-Nov-2000
39.7263333333333,-143.422666666667,320,Loggerhead,16-Nov-2000
35.5627142857143,-166.560857142857,320,Loggerhead,17-Nov-2000
34.8895,-168.2905,320,Loggerhead,19-Nov-2000
36.3085,-160.252,320,Loggerhead,20-Nov-2000
33.1123333333333,-177.326,320,Loggerhead,22-Nov-2000
35.67125,-161.59275,320,Loggerhead,24-Nov-2000
38.58,-144.931,320,Loggerhead,25-Nov-2000
38.41675,-145.319,320,Loggerhead,26-Nov-2000
32.56375,-178.78925,320,Loggerhead,27-Nov-2000
38.1166666666667,-145.322,320,Loggerhead,28-Nov-2000
33.87,-170.64075,320,Loggerhead,29-Nov-2000
37.783,-145.538,320,Loggerhead,01-Dec-2000
34.34225,-166.9675,320,Loggerhead,02-Dec-2000
37.683,-145.849,320,Loggerhead,03-Dec-2000
33.815,-168.483666666667,320,Loggerhead,04-Dec-2000
31.86,-179.639,320,Loggerhead,05-Dec-2000
37.683,-146.347,320,Loggerhead,06-Dec-2000
31.5603333333333,-179.886,320,Loggerhead,07-Dec-2000
37.6435,-146.8675,320,Loggerhead,09-Dec-2000
31.102,179.713,320,Loggerhead,10-Dec-2000
37.7785,-147.217,320,Loggerhead,11-Dec-2000
31.2265,179.157,320,Loggerhead,13-Dec-2000
31.5745,178.77625,320,Loggerhead,15-Dec-2000
37.7085,-147.912,320,Loggerhead,16-Dec-2000
33.3065,113.0507,320,Loggerhead,18-Dec-2000
35.3191428571429,-8.72071428571427,320,Loggerhead,20-Dec-2000
32.6585,176.026,320,Loggerhead,23-Dec-2000
32.443,174.868,320,Loggerhead,25-Dec-2000
36.396,-148.851,320,Loggerhead,26-Dec-2000
36.3165,-148.914,320,Loggerhead,27-Dec-2000
33.1565,93.2835,320,Loggerhead,28-Dec-2000
31.918,173.881,320,Loggerhead,30-Dec-2000
35.611,-149.338,320,Loggerhead,31-Dec-2000
33.6665,12.222,320,Loggerhead,01-Jan-2001
31.6880909090909,173.614,320,Loggerhead,02-Jan-2001
35.436,-149.241,320,Loggerhead,03-Jan-2001
33.501,11.9295,320,Loggerhead,04-Jan-2001
35.16,-149.871,320,Loggerhead,06-Jan-2001
31.086,174.062,320,Loggerhead,07-Jan-2001
34.977,-150.131666666667,320,Loggerhead,08-Jan-2001
33.9698,-85.3748,320,Loggerhead,09-Jan-2001
31.7592142857143,81.7950714285714,320,Loggerhead,12-Jan-2001
34.773,-150.779,320,Loggerhead,14-Jan-2001
34.569,-151.0345,320,Loggerhead,15-Jan-2001
31.6493333333333,65.3726666666667,320,Loggerhead,17-Jan-2001
31.5354,108.4278,320,Loggerhead,19-Jan-2001
33.82,-152.072,320,Loggerhead,21-Jan-2001
31.6475555555556,172.963333333333,320,Loggerhead,22-Jan-2001
33.6325,-152.302,320,Loggerhead,23-Jan-2001
32.218,171.585666666667,320,Loggerhead,24-Jan-2001
33.419,-152.661,320,Loggerhead,25-Jan-2001
32.9345,90.1475,320,Loggerhead,27-Jan-2001
33.194,-153.157,320,Loggerhead,28-Jan-2001
33.2485714285714,124.443285714286,320,Loggerhead,29-Jan-2001
32.877,-153.6085,320,Loggerhead,30-Jan-2001
32.724,-153.894,320,Loggerhead,31-Jan-2001
