latitude,longitude,dataset_id,common_name,date_time
11.547,119.12,742,Green Sea Turtle,06-Jun-2000
11.621,119.481833,742,Green Sea Turtle,07-Jun-2000
11.713833,119.768833,742,Green Sea Turtle,08-Jun-2000
11.998333,119.799,742,Green Sea Turtle,09-Jun-2000
12.367,119.931,742,Green Sea Turtle,10-Jun-2000
12.75475,120.17,742,Green Sea Turtle,11-Jun-2000
11.9164,117.4146,742,Green Sea Turtle,12-Jun-2000
12.0353335,117.4961665,742,Green Sea Turtle,13-Jun-2000
12.0405,117.367875,742,Green Sea Turtle,14-Jun-2000
12.113667,117.5303335,742,Green Sea Turtle,15-Jun-2000
12.20475,117.849875,742,Green Sea Turtle,16-Jun-2000
12.25,117.99275,742,Green Sea Turtle,17-Jun-2000
12.2646665,118.0015,742,Green Sea Turtle,18-Jun-2000
12.554625,117.98625,742,Green Sea Turtle,19-Jun-2000
12.548125,118.28125,742,Green Sea Turtle,20-Jun-2000
12.70925,118.494375,742,Green Sea Turtle,21-Jun-2000
12.83925,118.6452,742,Green Sea Turtle,22-Jun-2000
12.931,118.8388,742,Green Sea Turtle,23-Jun-2000
13.0056665,118.99,742,Green Sea Turtle,24-Jun-2000
13.16,119.2420835,742,Green Sea Turtle,25-Jun-2000
13.3721665,119.3415,742,Green Sea Turtle,26-Jun-2000
9.694,118.31,742,Green Sea Turtle,27-Jun-2000
13.7830715,119.431143,742,Green Sea Turtle,28-Jun-2000
18.282,120.534,742,Green Sea Turtle,29-Jun-2000
14.2368335,119.6898335,742,Green Sea Turtle,30-Jun-2000
18.634,121.01925,742,Green Sea Turtle,01-Jul-2000
14.72675,119.9148335,742,Green Sea Turtle,02-Jul-2000
14.3577145,120.427357,742,Green Sea Turtle,03-Jul-2000
18.58,122.401,742,Green Sea Turtle,04-Jul-2000
18.0145,122.3165,742,Green Sea Turtle,05-Jul-2000
17.7356,122.2572,742,Green Sea Turtle,06-Jul-2000
17.357,122.297,742,Green Sea Turtle,07-Jul-2000
10.38,114.371667,742,Green Sea Turtle,07-May-2001
10.43,114.419,742,Green Sea Turtle,08-May-2001
10.35,115.03,742,Green Sea Turtle,09-May-2001
10.11,115.6185,742,Green Sea Turtle,10-May-2001
9.38,116.5006,742,Green Sea Turtle,12-May-2001
9.09,117.1348,742,Green Sea Turtle,13-May-2001
8.97,117.4365,742,Green Sea Turtle,14-May-2001
8.96,117.554,742,Green Sea Turtle,15-May-2001
8.96,117.5225,742,Green Sea Turtle,17-May-2001
10.387,114.39,742,Green Sea Turtle,12-Jun-2001
10.30525,114.69575,742,Green Sea Turtle,13-Jun-2001
10.086,115.154,742,Green Sea Turtle,14-Jun-2001
9.51,115.789,742,Green Sea Turtle,16-Jun-2001
8.7175,116.7065,742,Green Sea Turtle,18-Jun-2001
8.432,116.969,742,Green Sea Turtle,19-Jun-2001
8.093,118.156,742,Green Sea Turtle,21-Jun-2001
7.7995,118.3965,742,Green Sea Turtle,22-Jun-2001
7.0255,118.4615,742,Green Sea Turtle,24-Jun-2001
5.311,119.2485,742,Green Sea Turtle,30-Jun-2001
4.8005,119.192,742,Green Sea Turtle,01-Jul-2001
10.37,114.37,742,Green Sea Turtle,11-Apr-2003
10.24,114.33,742,Green Sea Turtle,12-Apr-2003
10.265,114.4993,742,Green Sea Turtle,13-Apr-2003
10.085,114.6574615,742,Green Sea Turtle,14-Apr-2003
9.735,114.7673845,742,Green Sea Turtle,15-Apr-2003
9.305,114.909923,742,Green Sea Turtle,16-Apr-2003
8.865,115.1070715,742,Green Sea Turtle,17-Apr-2003
8.505,115.357773,742,Green Sea Turtle,18-Apr-2003
8.63,116.63,742,Green Sea Turtle,19-Apr-2003
7.86,115.6774,742,Green Sea Turtle,20-Apr-2003
6.82,113.815,742,Green Sea Turtle,21-Apr-2003
6.32,113.733286,742,Green Sea Turtle,22-Apr-2003
5.9,113.669308,742,Green Sea Turtle,23-Apr-2003
5.68,113.9428,742,Green Sea Turtle,24-Apr-2003
5.48,114.4375,742,Green Sea Turtle,25-Apr-2003
5.32,114.800222,742,Green Sea Turtle,26-Apr-2003
5.2,115.031429,742,Green Sea Turtle,27-Apr-2003
5.3,115.144,742,Green Sea Turtle,28-Apr-2003
23.25775,119.518,742,Green Sea Turtle,09-Aug-2003
23.395833,119.217,742,Green Sea Turtle,10-Aug-2003
23.572333,118.782,742,Green Sea Turtle,11-Aug-2003
23.6512,118.304,742,Green Sea Turtle,12-Aug-2003
23.707,117.808,742,Green Sea Turtle,14-Aug-2003
23.4165,117.271,742,Green Sea Turtle,16-Aug-2003
23.26225,117.079,742,Green Sea Turtle,17-Aug-2003
23.07575,116.676,742,Green Sea Turtle,18-Aug-2003
22.845,116.323,742,Green Sea Turtle,19-Aug-2003
22.735,115.929,742,Green Sea Turtle,20-Aug-2003
22.617,115.395,742,Green Sea Turtle,21-Aug-2003
22.524667,115.092,742,Green Sea Turtle,22-Aug-2003
22.936875,117.235,742,Green Sea Turtle,23-Aug-2003
22.92875,117.1295,742,Green Sea Turtle,24-Aug-2003
23.8462223333333,118.449889,742,Green Sea Turtle,25-Aug-2003
24.0925,120.01895825,742,Green Sea Turtle,26-Aug-2003
24.274775,120.010625,742,Green Sea Turtle,27-Aug-2003
24.58191675,119.9905,742,Green Sea Turtle,28-Aug-2003
24.3860182,118.7571092,742,Green Sea Turtle,29-Aug-2003
24.73295825,119.944,742,Green Sea Turtle,30-Aug-2003
24.19626,118.81596,742,Green Sea Turtle,31-Aug-2003
24.698485,120.2736945,742,Green Sea Turtle,01-Sep-2003
23.930532,118.7648166,742,Green Sea Turtle,02-Sep-2003
23.9443286,118.8384286,742,Green Sea Turtle,03-Sep-2003
24.6875,120.32273225,742,Green Sea Turtle,04-Sep-2003
24.7791785,120.30471425,742,Green Sea Turtle,05-Sep-2003
25.02165925,120.307673,742,Green Sea Turtle,06-Sep-2003
26.5732666666667,121.695966666667,742,Green Sea Turtle,07-Sep-2003
26.6925153333333,121.934394,742,Green Sea Turtle,08-Sep-2003
28.95365,125.5449,742,Green Sea Turtle,09-Sep-2003
29.2625,125.8444,742,Green Sea Turtle,10-Sep-2003
29.4979445,126.0413335,742,Green Sea Turtle,11-Sep-2003
29.754222,126.1788335,742,Green Sea Turtle,12-Sep-2003
30.0594445,126.5284445,742,Green Sea Turtle,13-Sep-2003
30.4415715,126.8812855,742,Green Sea Turtle,14-Sep-2003
27.5304583333333,121.448041666667,742,Green Sea Turtle,15-Sep-2003
31.2127,127.4473,742,Green Sea Turtle,16-Sep-2003
28.758,123.46025,742,Green Sea Turtle,17-Sep-2003
31.5458333333333,128.1035,742,Green Sea Turtle,18-Sep-2003
31.8338333333333,128.412666666667,742,Green Sea Turtle,19-Sep-2003
31.9948093333333,128.859190666667,742,Green Sea Turtle,20-Sep-2003
32.1616665,129.37425,742,Green Sea Turtle,21-Sep-2003
32.194,129.639,742,Green Sea Turtle,22-Sep-2003
32.06,129.898,742,Green Sea Turtle,23-Sep-2003
31.404,130.112,742,Green Sea Turtle,24-Sep-2003
31.908,130.153,742,Green Sea Turtle,25-Sep-2003
31.501,130.179,742,Green Sea Turtle,26-Sep-2003
31.414,130.146,742,Green Sea Turtle,27-Sep-2003
31.221,130.168,742,Green Sea Turtle,28-Sep-2003
