latitude longitude
16.004 -79.9445
15.9805 -79.98825
16.01575 -79.948
16.022 -79.955
15.98475 -79.85275
15.996 -79.963
15.954 -79.916
16.0205 -79.9675
15.991 -79.954
16.031 -79.934
16.0695 -79.6815
15.992 -79.98
15.995 -79.9365
12.1853333333333 -68.2786666666667
12.186 -68.279
12.156 -68.281
12.136 -68.314
12.155 -68.317
12.143 -68.321
12.182 -68.311
12.192 -68.307
12.161 -68.442
12.173 -68.299
12.176 -68.32
12.205 -68.255
12.162 -68.276
12.202 -68.294
12.177 -68.304
12.1665 -68.319
12.201 -68.334
12.205 -68.314
12.132 -68.407
12.166 -68.296
15.606 -83.849
12.158 -68.351
12.174 -68.328
12.189 -68.344
12.1525 -68.3015
12.158 -68.276
12.173 -68.31
12.154 -68.397
12.184 -68.272
12.182 -68.2785
12.168 -68.302
12.169 -68.261
12.13 -68.393
12.216 -68.411
12.158 -68.224
12.173 -68.298
12.1706 -68.2924
12.1755 -68.2928333333333
12.1545 -68.2905
12.16 -68.2905
12.167 -68.278
12.1945 -68.3135
12.3718333333333 -68.5253333333333
12.4285 -68.8023333333333
12.42775 -69.4381666666667
12.3258888888889 -69.6501111111111
12.5003333333333 -70.315
12.854 -70.9838333333333
13.0153636363636 -70.8797272727273
13.689 -72.557
13.5325 -72.758
13.6638571428571 -73.2314285714286
14.3862857142857 -74.7747142857143
14.4451666666667 -74.0476666666667
15.002 -75.6545
14.888 -76.3126666666667
14.08975 -74.987
14.637 -77.31225
14.409 -76.1315
15.7283333333333 -79.2113333333333
12.4525 -68.579
13.7121818181818 -71.7477272727273
14.8080769230769 -75.0825384615384
14.4001818181818 -73.6069090909091
13.80125 -72.62025
13.56 -72.1848
13.2721428571429 -71.5921428571429
14.0272 -74.327
13.8467777777778 -73.7755555555556
13.4241111111111 -73.3461111111111
13.6701818181818 -72.8927272727273
14.3536 -75.1566
13.7898 -72.6802
14.5068181818182 -75.8577272727273
14.2862 -74.9286
14.2948181818182 -75.2305454545455
14.286 -77.5259
15.1208571428571 -78.9721428571429
15.2061428571429 -79.9988571428571
14.66475 -76.844
15.46375 -79.31825
14.9473333333333 -77.7366666666667
15.47 -79.112625
15.6451 -79.9358
15.4655 -79.999
15.5294285714286 -80.31
15.7442 -80.5316
15.605 -81.02
15.489 -81.011
15.4255 -80.9595
15.443 -81
15.4085 -80.9605
15.422 -81.032
16.075 -80.357
15.69 -80.5543333333333
15.389 -80.9985
15.4415 -81.025
15.6493333333333 -80.899
15.436 -81.112
15.44 -81.032
15.41 -80.937
15.4136666666667 -80.9683333333333
15.727 -80.907
15.433 -81.005
15.9205 -81.0225
15.4195 -81.0285
15.4395 -80.96675
12.245 -68.307
12.198 -68.395
12.1545 -68.2925
12.1703333333333 -68.3446666666667
12.199 -68.288
12.163 -68.344
12.16 -68.321
12.124 -68.304
11.8405 -67.9915
11.604 -67.73
11.4435 -67.04
11.313 -66.749
11.828 -66.91
11.833 -66.666
11.875 -66.601
11.843 -66.655
11.834 -66.753
11.833 -66.724
11.812 -66.706
11.83 -66.714
12.036 -66.433
11.772 -66.765
11.862 -66.701
11.824 -66.723
11.846 -66.7
11.83 -66.699
11.741 -66.77
11.818 -66.771
11.886 -66.753
11.751 -66.7535
11.838 -66.741
11.827 -66.752
11.833 -66.725
11.823 -66.651
11.841 -66.538
11.776 -66.627
11.832 -66.705
11.8285 -66.695
11.81 -66.6485
11.8275 -66.6125
11.682 -67.124
11.818 -66.696
11.835 -66.745
11.817 -66.728
11.8265 -66.7255
11.839 -66.664
11.825 -66.709
11.7975 -66.776
11.821 -66.701
11.834 -66.627
11.826 -66.698
11.849 -66.679
11.84 -66.769
11.82 -66.682
11.83 -66.711
11.8265 -66.7005
11.84 -66.738
11.826 -66.692
11.813 -66.716
11.92 -66.83
11.816 -66.715
11.811 -66.723
11.829 -66.712
11.299 -67.152
11.818 -66.708
11.84 -66.676
11.844 -66.753
11.83 -66.7035
11.845 -66.755
11.815 -66.698
11.831 -66.71
11.818 -66.681
11.823 -66.776
11.831 -66.731
11.813 -66.649
11.825 -66.681
11.806 -66.731
11.768 -66.879
12.165 -68.274
12.171 -68.28
12.618 -70.2905
12.17 -68.39
12.2373333333333 -68.1106666666667
12.22 -68.443
12.214 -68.228
12.056 -68.291
12.165 -68.307
12.26 -68.309
12.216 -68.226
12.1605 -68.2365
12.168 -68.316
12.0765 -68.397
12.176 -68.304
12.11 -68.254
12.206 -68.416
12.1515 -68.35
12.161 -68.385
12.192 -68.3605
12.1673333333333 -68.3016666666667
12.156 -68.296
12.166 -68.384
12.186 -68.203
12.1353333333333 -68.376
12.11675 -68.3465
12.187 -68.645
12.168 -68.308
12.0655 -68.376
12.0536666666667 -68.7286666666667
12.1568 -69.0126
12.4275 -69.2905
12.91625 -69.886625
13.4615 -70.4633333333333
14.2334444444444 -70.6715555555555
14.7321764705882 -70.9914117647059
15.3043 -71.2434
15.5074117647059 -71.6615882352941
15.5926666666667 -72.22
15.5988888888889 -72.8547777777778
15.7371818181818 -73.7212727272727
16.2076 -74.1499
16.8714444444444 -74.2074444444444
17.3462222222222 -73.9741111111111
17.805625 -73.854875
18.3347142857143 -74.5855714285714
18.1574545454545 -75.2230909090909
17.7906875 -75.470875
17.831 -75.649
17.695 -75.746
17.726 -75.673
17.727 -75.6436666666667
17.75275 -75.569
17.793 -75.6525
17.691 -75.6853333333333
17.724 -75.6995
17.866 -75.36
17.6075 -76.0125
17.6605 -75.6165
17.7025 -75.804
17.6963333333333 -75.4856666666667
17.7166666666667 -75.6876666666667
17.731 -75.617
17.707 -75.6815
17.69925 -75.617
17.71025 -75.615
17.7846666666667 -75.4686666666667
17.802 -75.475
17.711 -75.643
17.6966666666667 -75.65
17.695 -75.6585
17.7186666666667 -75.6986666666667
17.713 -75.603
17.6965 -75.6435
17.682 -75.722
17.70275 -75.70325
17.71 -75.6625
17.695 -75.666
17.712 -75.623
17.7024 -75.6232
17.6968 -75.6796
17.6576666666667 -75.6593333333333
17.6776666666667 -75.5283333333333
17.7175 -75.642
17.6773333333333 -75.759
17.7923333333333 -75.4496666666667
17.6948 -75.56
17.693 -75.708
17.742 -75.64
17.924 -75.206
17.758 -75.598
18.05925 -77.026
17.7213333333333 -75.6011666666667
17.7203333333333 -75.6511666666667
17.644 -75.6963333333333
17.7115 -75.588
17.803 -75.516
17.73 -75.613
17.7073333333333 -75.6413333333333
17.739 -75.516
17.7196666666667 -75.6663333333333
17.698 -75.652
17.71525 -75.6975
17.74275 -75.495
17.6986666666667 -75.6505
17.738 -75.621
17.7375 -75.5605
17.711 -75.629
17.716 -75.628
17.6643333333333 -75.6293333333333
17.713 -75.635
17.67125 -76.02825
17.702 -75.731
17.7073333333333 -75.644
17.6995 -75.663
17.722 -75.62
17.7465 -75.62
17.714 -75.7543333333333
17.655 -75.7165
17.6935 -75.683
17.7043333333333 -75.7866666666667
17.6643333333333 -75.5766666666667
17.671 -75.6335
17.6315 -75.5875
17.6823333333333 -75.609
17.71 -75.639
17.6556666666667 -75.6846666666667
17.719 -75.6463333333333
17.716 -75.676
17.75775 -75.4695
17.735 -75.671
17.697 -75.6165
17.724 -75.739
17.735 -75.636
17.7056666666667 -75.6376666666667
18.1205 -76.173
17.715 -75.6865
17.7155 -75.6635
17.674 -75.7015
17.716 -75.687
17.6215 -75.296
17.678 -75.6545
17.712 -75.299
17.594 -75.843
17.713 -75.8625
17.7125 -75.6535
17.721 -75.8
17.716 -75.572
17.7 -75.5935
17.6096666666667 -75.8073333333333
17.749 -75.621
17.585 -75.543
17.7615 -75.654
17.74475 -75.6115
17.71 -75.6955
17.725 -75.644
17.638 -76.095
17.711 -75.648
17.785 -75.7415
17.727 -75.604
17.771 -75.6713333333333
17.6973333333333 -75.7093333333333
17.7133333333333 -75.6383333333333
17.721 -75.565
17.727 -75.573
17.891 -75.786
17.7475 -75.6945
17.5445 -75.5425
17.7096666666667 -75.5773333333333
17.692 -75.7675
17.707 -75.6073333333333
17.7493333333333 -75.6376666666667
17.737 -75.49
17.7255 -75.6455
17.742 -75.5795
17.7235 -75.61
17.7415 -75.61325
17.7252 -75.6092
17.721 -75.63375
17.7543333333333 -75.6056666666667
17.91 -75.324
17.728 -75.647
17.821 -75.422
17.7103333333333 -75.7633333333333
17.328 -73.863
17.9296666666667 -75.7653333333333
17.742 -75.6603333333333
17.6615 -75.5605
17.663 -75.547
17.863 -75.685
17.6895 -75.69925
17.709 -75.64975
17.7333333333333 -75.6023333333333
17.7103333333333 -75.6186666666667
17.6774 -75.655
17.501 -75.119
17.703 -75.822
16.118 -82.735
17.6996666666667 -75.7166666666667
17.6226666666667 -75.7026666666667
17.604 -75.695
17.708 -75.677
17.69725 -75.619
17.696 -75.682
17.618 -75.453
17.683 -75.781
17.6945 -75.672
17.712 -75.66975
17.549 -76.1153333333333
17.702 -75.64
17.708 -75.641
17.661 -75.724
17.6925 -75.6675
17.7245 -75.5645
17.68775 -75.64375
17.707 -75.6675
17.5405 -75.778
17.6823333333333 -75.6696666666667
17.7755 -75.605
18.359 -74.62
17.952 -76.08
17.6826666666667 -75.6096666666667
17.7575 -75.7175
17.725 -75.664
17.717 -75.6673333333333
17.6995 -75.6515
17.7264 -75.677
17.735 -75.66
17.744 -75.703
17.65425 -75.81875
17.6855 -75.688
17.6853333333333 -75.6636666666667
17.7003333333333 -75.606
17.5666666666667 -75.8016666666667
17.725 -75.6385
17.6916666666667 -75.6633333333333
17.76275 -75.5885
17.747 -75.598
17.70025 -75.648
17.681 -75.484
17.7255 -75.619
17.728 -75.734
17.7123333333333 -75.6496666666667
17.676 -75.649
17.655 -75.6535
17.6935 -75.7095
17.7 -75.6783333333333
17.7876666666667 -75.488
17.6912 -75.585
17.7583333333333 -75.5333333333333
17.775 -75.7615
17.718 -75.556
12.1305 -68.256
12.18 -68.247
12.1565 -68.2415
12.1383333333333 -68.285
12.136 -68.345
12.1056666666667 -68.3156666666667
12.109 -68.298
12.127 -68.2295
12.107 -68.334
12.1593333333333 -68.264
12.11 -68.2915
12.07425 -68.22125
12.069 -68.419
12.102 -68.3145
12.204 -68.016
12.174 -68.34625
12.1705 -68.2945
12.163 -68.304
12.0745 -68.31
12.125 -68.309
12.0803333333333 -68.3223333333333
12.1135 -68.291
12.077 -68.266
12.113 -68.289
12.126 -68.314
12.1233333333333 -68.3003333333333
12.1655 -68.289
12.1498 -68.2798
12.107 -68.286
12.038 -68.281
12.07 -68.211
12.126 -68.2855
12.1566666666667 -68.2913333333333
12.121375 -68.279125
12.0294615384615 -68.4027692307692
11.6962222222222 -68.4201111111111
11.7113333333333 -68.3966666666667
12.0064210526316 -69.1462105263158
11.9025625 -69.1336875
12.0918461538462 -69.8174615384615
11.1298571428571 -67.1287142857143
11.3584 -67.01
12.1715555555556 -71.4851111111111
12.18 -72.2818
11.9436666666667 -72.4836666666667
12.2555555555556 -70.5635555555556
12.3371666666667 -70.7128333333333
13.1574444444444 -67.3961111111111
12.8483333333333 -68.2806
13.2366363636364 -67.2973636363636
12.61875 -70.0261666666667
12.8358333333333 -70.0681666666667
14.41675 -65.781
12.76775 -70.06375
11.1815 -74.393
12.705 -69.83
14.114 -65.122
13.3198888888889 -67.0854444444444
12.9725714285714 -67.7038571428571
11.9143333333333 -71.3006666666667
12.2995 -69.6485
11.8496666666667 -71.3216666666667
11.9958 -70.702
11.377 -73.965
11.0705 -74.5135
11.4963333333333 -72.993
11.096 -74.45225
12.917 -68.08125
11.11 -74.456
12.11675 -71.4025
12.575 -70.5365
11.051 -74.463
13.184 -69.482
11.048 -74.357
11.098 -74.436
11.085 -74.367
11.0903333333333 -74.4563333333333
11.177 -74.468
11.085 -74.476
12.2255 -71.25925
11.1 -74.462
11.083 -74.493
10.9425 -75.1205
11.072 -74.34
11.1021666666667 -74.498
11.087 -74.438
11.07825 -74.44725
11.2314 -69.96
11.2303333333333 -71.7543333333333
11.083 -74.456
11.328 -71.476
11.3936 -70.8978
11.647 -68.375
11.953 -65.187
11.3015 -72.112
12.087 -64.9
11.746 -69.8535
10.989 -74.413
12.4713333333333 -68.7
12.1825 -70.09425
13.9443333333333 -65.8993333333333
13.1832857142857 -68.529
13.0863333333333 -69.1203333333333
13.221 -68.6665
12.4785 -70.66675
12.820625 -69.875875
12.0556666666667 -72.21
11.0885 -74.445
11.064 -74.385
11.085 -74.491
11.862 -72.548
12.1475 -71.714
12.8015714285714 -70.0131428571429
11.773 -72.6656666666667
11.7522 -72.444
11.51575 -73.32575
12.2653333333333 -71.2676666666667
11.077 -74.4245
12.2505 -70.7125
11.6455 -72.581
12.029 -70.5025
11.7315 -71.4595
11.4926666666667 -72.4483333333333
11.6246666666667 -71.7366666666667
11.6423333333333 -71.7016666666667
11.0895 -74.476
11.259625 -73.95025
11.396 -73.0663333333333
11.5275 -72.41775
11.162 -74.50625
11.058 -74.468
11.061 -74.314
11.06275 -74.41725
11.079 -74.472
11.041 -74.447
11.08 -74.388
11.5295 -72.4325
11.125 -74.338
11.072 -74.45
11.0545 -74.3985
11.051 -74.424
11.0523333333333 -74.4136666666667
11.06 -74.453
11.1116666666667 -74.3923333333333
11.043 -74.445
11.522 -72.354
11.364 -73.0773333333333
11.0845 -74.4545
11.0753333333333 -74.4173333333333
11.079 -74.44
11.359 -73.0566666666667
11.042 -74.43325
11.3563333333333 -73.0506666666667
11.939 -70.327
11.306 -73.43975
11.079 -74.4325
11.4023333333333 -73.0313333333333
11.075 -74.429
11.29475 -73.41375
11.053 -74.451
11.082 -74.504
11.108 -74.368
11.95 -70.28
11.93 -70.311
11.95 -70.283
11.99 -70.469
11.897 -70.3405
11.964 -70.308
11.949 -70.282
11.915 -70.314
11.973 -70.344
11.939 -70.305
11.948 -70.36
11.9415 -70.294
11.95 -70.28
11.8946666666667 -70.5
11.949 -70.291
11.966 -70.284
11.946 -70.279
12.1695 -68.276
12.164 -68.3
12.175 -68.299
12.139 -68.365
12.164 -68.2515
12.126 -68.291
12.2285 -68.201
12.165 -68.3815
12.15 -68.387
12.1986666666667 -68.264
12.179 -68.304
12.1644 -68.2998
12.183 -68.293
12.201 -68.3475
12.161 -68.2975
12.099 -68.185
12.166 -68.297
12.168 -68.301
12.171 -68.327
12.031 -67.795
9.882 -78.444
12.175 -68.321
12.2 -68.324
12.1876666666667 -68.246
12.201 -68.355
12.498 -67.871
12.1745 -68.29
12.154 -68.395
12.1355 -68.313
12.1855 -68.2835
12.16775 -68.304
12.163 -68.349
12.145 -68.357
12.207 -68.2326666666667
12.2385 -68.583
12.1635 -68.306
12.4028 -69.2238
12.505 -69.2675
12.7694 -70.0914
12.9788333333333 -69.1765
13.3311818181818 -70.2020909090909
13.7149166666667 -69.9725
14.1124 -70.7423
14.586375 -69.54075
14.9092 -67.8124
15.2012 -69.192
15.4490833333333 -71.0900833333333
15.7601111111111 -69.5181111111111
15.790375 -72.52375
16.0786666666667 -71.2308333333333
16.12675 -71.739
17.0416666666667 -69.0823333333333
16.8011428571429 -70.4797142857143
17.8802 -66.4814
16.744 -70.9276666666667
17.9923333333333 -65.8446666666667
16.5625555555556 -75.7564444444444
18.194 -65.1686666666667
18.28 -64.935
18.2978571428571 -64.6164285714286
17.2661666666667 -72.4911666666667
16.11 -80.55
17.37025 -72.52925
16.321 -80.029
18.608 -64.131
18.6085 -64.1345
18.6 -64.163
17.7416666666667 -69.6936666666667
16.69225 -76.4225
17.764 -69.5883333333333
17.79 -69.515
17.1232 -73.9172
17.7583333333333 -69.6253333333333
16.957 -74.9913333333333
17.3925 -72.28075
17.9173333333333 -70.298
17.348 -72.40875
16.106 -80.424
18.597 -64.148
17.325 -72.286
17.804 -69.5813333333333
17.5576 -70.7606
16.6625 -76.5185
16.9093333333333 -74.9293333333333
17.2875 -72.3385
16.142 -80.5465
16.70225 -76.4735
18.7176666666667 -63.9443333333333
17.7683333333333 -69.64
17.3515 -72.289
17.8695714285714 -68.8001428571428
16.062 -80.471
16.942 -74.984
18.6643333333333 -64.2886666666667
17.711 -69.6516666666667
16.9093333333333 -75.072
16.084 -80.496
16.64075 -76.3035
16.0763333333333 -80.4733333333333
16.0903333333333 -80.4643333333333
16.032 -80.568
16.8996666666667 -75.216
16.71325 -76.381
17.183 -72.445
18.61 -64.277
17.0162 -73.8648
16.933 -74.9938333333333
16.9613333333333 -75.039
18.55175 -64.1765
17.341 -72.2823333333333
16.9228333333333 -75.0078333333333
16.078 -80.475
17.9895 -68.216
18.633 -64.198
18.521 -64.24
16.101 -80.663
18.628 -64.122
18.6095 -64.1065
18.593 -64.212
18.598 -64.146
18.588 -64.13125
18.571 -64.122
18.6035 -64.154
18.62 -64.096
18.53425 -64.12075
18.586 -64.123
18.584 -64.107
18.5595 -64.2625
18.594 -64.15
18.593 -64.0786666666667
18.672 -64.148
18.588 -64.166
18.6265 -63.9715
18.56 -64.199
18.546 -64.2515
18.607 -64.1766666666667
18.594 -64.137
18.567 -64.302
18.587 -64.16
18.6073333333333 -64.1456666666667
18.555 -64.055
18.4705 -64.3215
18.762 -63.382
18.582 -64.151
18.725 -64.128
18.619 -64.2215
18.591 -64.154
18.5895 -64.141
18.585 -64.164
12.282 -68.352
12.711 -68.759
13.027 -69.361
13.404 -69.442
13.5 -70.159
13.421 -70.858
13.462 -71.539
13.573 -72.385
13.823 -73.086
13.704 -73.893
13.733 -74.597
13.471 -75.641
12.891 -76.141
12.338 -76.813
12.216 -77.202
11.978 -78.211
11.861 -78.97
11.779 -79.775
11.657 -80.412
11.801 -80.975
12.254 -81.391
12.61 -81.719
12.705 -82.463
12.883 -82.904
13.052 -83.326
