latitude longitude
15.772 -81.962
12.482 -67.057
11.036 -63.771
10.898 -63.856
12.168 -68.315
10.853 -63.533
18.196 -65.613
15.739 -81.968
17.643 -68.86
18.201 -65.604
15.609 -82.005
15.624 -81.986
13.391 -75.396
17.934 -66.552
18.21 -65.57
11.034 -63.721
13.07 -76.839
12.366 -68.383
12.216 -68.356
12.168 -68.316
18.118 -65.675
18.142 -65.592
18.134 -65.516
11.863 -64.974
15.76 -81.909
12.16 -68.325
10.779 -64.092
10.904 -63.697
15.752 -81.944
15.765 -82.037
16.746 -81.451
18.16 -65.619
15.605 -82.02
15.734 -81.941
12.151 -68.323
12.104 -68.156
15.686 -82.039
15.757 -81.997
16.777 -81.874
16.012 -83.396
15.253 -79.844
14.045 -76.934
13.26 -70.465
12.631 -69.501
12.199 -68.317
12.172 -68.306
12.412 -66.958
18.172 -65.553
11.021 -63.741
15.684 -82.032
15.575 -81.982
12.157 -68.421
12.185 -68.32
11.693 -64.141
11.79 -64.306
11.03 -63.769
15.663 -82.116
15.652 -82.095
12.504 -68.452
18.177 -65.646
18.169 -65.604
11.031 -63.709
12.924 -77.783
15.096 -68.963
12.58 -67.777
18.208 -65.608
15.739 -82.052
12.214 -68.349
15.782 -82.045
15.654 -82.018
13.958 -73.758
12.173 -68.301
18.144 -65.698
18.168 -65.595
10.816 -63.627
18.209 -65.602
11.005 -63.765
15.604 -82.053
15.72 -81.975
18.174 -65.511
11.032 -63.767
12.162 -68.336
12.16 -68.245
18.168 -65.572
18.126 -65.569
18.042 -65.479
15.588 -82.045
15.727 -82.008
15.796 -81.942
13.097 -69.986
15.062 -68.774
12.155 -68.281
18.095 -65.67
18.136 -65.622
12.07 -66.015
10.873 -63.582
15.753 -81.979
15.762 -81.957
15.719 -81.875
13.04 -70.208
12.914 -69.612
12.188 -68.273
11.066 -63.749
11.049 -63.681
15.76 -81.981
12.995 -69.878
12.174 -68.346
12.158 -66.702
11.048 -63.758
11.016 -63.731
16.108 -80.663
12.813 -82.321
12.175 -68.298
11.024 -63.78
16.408 -69.081
18.104 -65.656
15.644 -82.067
12.379 -68.898
12.191 -68.271
18.166 -65.62
18.218 -65.614
18.2 -65.603
11.043 -63.775
11.043 -63.766
15.681 -82.065
15.762 -81.78
12.116 -68.41
12.19 -68.29
18.169 -65.616
17.803 -68.802
11.014 -63.759
15.711 -82.018
12.127 -68.441
18.158 -65.629
18.108 -65.608
11.024 -63.742
15.765 -81.955
15.713 -82.062
14.76 -78.505
15.356 -69.078
12.713 -69.655
12.281 -68.42
15.642 -82.078
15.742 -81.999
18.09 -68.389
12.167 -68.324
11.054 -64.107
18.189 -65.58
18.046 -65.666
18.128 -65.651
15.749 -81.901
16.16 -80.662
15.648 -82.221
12.074 -65.625
18.21 -65.617
15.668 -82.087
15.612 -81.993
15.765 -81.957
15.665 -82.153
12.162 -68.286
12.272 -68.327
12.467 -67.02
15.749 -81.981
15.615 -82.13
12.157 -68.322
10.53 -64.337
15.574 -82.092
17.602 -68.915
12.158 -68.367
12.162 -68.334
10.973 -63.489
12.832 -81.13
16.726 -82.168
13.468 -71.343
12.154 -68.437
11.023 -63.806
10.989 -63.78
11.004 -63.64
15.718 -82.069
15.746 -81.947
18.117 -65.593
11.03 -63.767
10.973 -63.757
11.021 -63.768
15.643 -82.08
15.649 -82.071
15.574 -80.204
15.653 -82.151
12.123 -68.333
12.15 -68.303
12.147 -68.292
12.155 -68.186
18.084 -65.643
11.098 -63.729
10.893 -63.707
18.247 -65.599
12.178 -68.403
12.172 -68.312
12.164 -68.296
18.121 -65.584
10.798 -63.611
15.742 -82.049
15.762 -81.996
15.642 -82.22
13.944 -75.184
18.163 -65.653
11.022 -63.762
15.528 -81.638
13.046 -79.495
12.479 -68.065
18.16 -65.555
12.196 -68.276
12.154 -66.674
18.166 -65.6
18.171 -65.578
11.039 -63.795
15.743 -81.988
14.985 -79.146
14.129 -76.986
16.771 -69.002
12.118 -68.22
12.169 -68.282
18.192 -65.592
11.068 -63.731
16.362 -80.922
15.767 -81.958
15.785 -81.953
16.382 -68.871
18.182 -65.608
15.679 -81.861
15.459 -80.087
18.163 -65.536
10.986 -63.728
15.664 -81.995
15.758 -81.945
15.805 -81.916
12.283 -68.434
15.735 -81.968
13.949 -74.747
18.095 -65.627
18.2 -65.603
18.186 -65.596
18.13 -65.582
18.189 -65.571
10.8 -63.515
11.051 -63.823
17.542 -68.92
12.156 -68.271
18.205 -65.623
10.901 -63.828
15.663 -82.09
15.76 -81.951
15.666 -82.135
12.177 -68.31
12.165 -68.306
12.146 -68.284
18.163 -65.604
11.048 -63.687
15.681 -82.182
18.194 -65.639
10.873 -63.71
16.745 -81.445
15.322 -79.937
12.234 -68.234
15.653 -81.966
15.704 -81.78
12.176 -68.309
12.175 -68.293
15.835 -81.983
15.753 -81.962
15.749 -81.951
15.798 -81.579
12.168 -68.303
12.185 -68.275
18.143 -65.648
12.523 -69.224
18.204 -65.585
10.941 -63.599
15.767 -81.964
12.651 -69.565
18.21 -65.615
15.66 -82.073
15.656 -81.975
15.799 -82.134
13.16 -68.724
12.079 -65.52
15.643 -82.08
15.736 -81.996
15.778 -81.962
15.761 -81.946
12.231 -68.555
18.185 -65.61
18.12 -65.568
18.104 -65.55
11.034 -63.747
13.029 -77.107
12.509 -68.454
12.305 -68.407
12.17 -68.402
12.167 -68.319
18.229 -65.548
11.022 -63.779
11.064 -63.763
15.744 -81.977
15.726 -81.953
13.681 -72.97
12.167 -68.312
11.584 -63.988
15.735 -81.911
12.197 -68.291
10.992 -63.749
16.377 -81.062
12.907 -69.978
12.661 -69.562
12.156 -68.353
12.17 -68.308
18.161 -65.614
18.164 -65.574
15.748 -81.97
14.654 -81.174
14.47 -68.876
18.119 -65.653
15.897 -69.144
15.773 -81.969
14.249 -77.569
18.208 -65.608
10.943 -63.841
10.91 -63.751
15.784 -81.958
12.21 -68.345
18.184 -65.611
11.041 -63.771
15.77 -81.973
12.523 -69.225
12.169 -68.305
12.151 -66.443
18.121 -65.594
13.057 -79.528
12.286 -68.622
18.196 -65.521
10.878 -63.829
11.03 -63.765
15.668 -81.968
15.748 -81.946
15.741 -81.937
12.558 -69.246
12.161 -68.311
18.138 -65.611
18.166 -65.601
11.025 -63.741
15.823 -81.99
15.859 -81.936
12.168 -68.324
12.168 -68.301
12.155 -68.277
11.008 -63.734
15.767 -81.976
10.895 -63.441
16.781 -81.971
17.247 -68.96
11.019 -63.762
15.494 -82.074
15.769 -81.971
15.756 -81.966
15.713 -81.926
16.251 -80.815
12.194 -68.444
18.166 -65.561
11.026 -63.774
15.821 -81.899
18.162 -65.68
18.29 -65.658
18.162 -65.628
18.161 -65.625
18.224 -65.6
15.609 -82.055
15.743 -82.014
12.216 -68.387
18.175 -65.633
18.208 -65.546
11.009 -63.709
15.758 -81.944
15.727 -81.941
17.365 -68.994
12.167 -68.305
15.7 -81.961
12.167 -68.296
18.109 -65.586
11.119 -63.72
18.113 -65.591
14.411 -68.872
12.545 -67.162
15.665 -82.062
15.742 -82.01
15.673 -81.829
12.846 -80.338
13.446 -71.274
18.118 -65.618
13.942 -75.324
12.178 -68.293
18.212 -65.62
18.112 -65.62
15.668 -82.037
16.506 -82.14
12.701 -69.646
12.215 -68.37
18.14 -65.647
12.16 -68.326
15.742 -81.962
15.656 -81.942
18.153 -65.625
15.75 -81.944
15.669 -82.017
15.748 -81.971
15.755 -81.959
15.31 -79.821
18.166 -65.654
18.181 -65.629
10.846 -63.986
15.732 -81.912
18.2 -65.617
18.168 -65.611
18.184 -65.596
13.11 -79.096
13.037 -70.214
14.408 -68.874
12.113 -68.453
12.179 -68.309
18.098 -65.611
18.11 -65.585
15.771 -81.958
15.778 -81.95
15.77 -81.911
17.752 -68.806
11.104 -63.757
15.751 -81.947
11.164 -63.904
15.678 -82.086
15.749 -81.978
15.744 -81.92
12.926 -78.819
14.098 -76.47
12.548 -69.316
12.267 -68.327
12.161 -68.302
17.92 -66.313
18.108 -65.61
18.184 -65.576
11.072 -63.735
15.695 -82.084
15.726 -82.018
15.652 -82.13
12.167 -68.302
18.136 -65.576
18.125 -65.568
15.662 -82.089
15.612 -80.274
10.885 -63.576
15.758 -81.953
15.693 -82.246
17.005 -68.98
12.158 -68.245
18.085 -65.613
11.3 -64.051
15.66 -82.027
15.774 -81.994
16.45 -68.875
12.095 -65.908
18.141 -65.629
12.573 -68.464
15.644 -82.156
13.468 -71.525
11.405 -63.462
15.688 -81.981
12.151 -68.329
18.043 -65.741
18.171 -65.627
18.17 -65.592
15.679 -82.086
15.63 -82.119
12.791 -69.391
18.199 -65.596
11.038 -63.718
12.579 -69.369
12.626 -67.311
18.103 -65.647
18.136 -65.573
11.032 -63.719
15.897 -80.302
16.475 -68.901
12.173 -68.338
12.171 -68.295
18.204 -65.602
11.901 -64.945
11.033 -63.763
11.092 -63.757
12.182 -68.306
12.128 -68.303
18.178 -65.619
18.176 -65.651
18.195 -65.607
15.76 -81.967
18.108 -65.614
18.117 -65.585
15.657 -82.08
15.753 -81.969
15.753 -81.949
15.755 -81.939
15.477 -82.751
14.375 -77.891
12.792 -69.563
13.404 -68.743
12.576 -68.485
12.628 -76.401
16.373 -87.538
18.56 -79.519
18.522 -78.487
11.838 -68.458
12.034 -68.195
11.78 -66.788
11.824 -66.785
13.29 -69.318
13.72 -75.096
14.075 -82.652
11.947 -78.37
13.063 -70.302
12.417 -68.834
12.043 -68.264
11.804 -66.806
11.828 -66.789
11.825 -66.768
12.996 -69.059
13.761 -74.492
11.978 -78.211
16.906 -77.612
15.597 -76.975
12.152 -69.048
12.152 -69.048
18.176 -78.099
17.415 -78.07
11.778 -69.138
12.219 -68.627
12.086 -68.314
11.811 -67.277
11.838 -66.762
13.396 -69.442
14.062 -82.573
15.544 -75.743
11.942 -68.417
12.02 -68.252
11.841 -66.812
11.843 -66.812
11.832 -66.789
13.382 -69.436
13.152 -69.175
14.055 -82.563
17.108 -85.689
15.516 -76.726
13.823 -73.086
12.275 -68.338
12.041 -68.264
11.819 -66.783
17.316 -84.228
12.113 -77.566
12.144 -68.367
12.041 -68.265
12.069 -67.865
11.845 -66.835
11.836 -66.79
14.086 -82.539
12.022 -68.236
12.043 -68.267
11.208 -67.697
11.847 -66.832
11.835 -66.829
11.86 -66.755
16.659 -86.664
16.261 -77.472
13.485 -70.768
12.28 -68.351
12.279 -68.347
12.06 -68.273
11.845 -66.839
11.856 -66.834
14.057 -82.59
12.016 -68.23
12.242 -68.263
12.031 -68.261
11.17 -67.36
11.795 -66.794
13.733 -74.529
18.303 -82.907
12.095 -77.631
12.032 -68.741
12.044 -68.271
12.024 -68.248
11.831 -66.82
12.252 -76.994
13.633 -75.394
16.793 -77.577
12.043 -68.361
12.048 -68.269
11.848 -67.331
11.844 -66.833
11.841 -66.826
12.97 -69.038
14.05 -82.58
12.041 -68.264
16.647 -77.429
13.722 -74.263
12.451 -69.094
11.84 -69.311
11.811 -69.16
12.036 -68.262
12.045 -68.262
12.024 -67.399
11.87 -68.387
11.987 -68.331
14.056 -82.558
11.296 -68.456
12.609 -69.507
12.112 -68.803
12.047 -68.348
13.456 -71.219
14.082 -82.587
11.716 -80.662
17.646 -83.51
15.535 -75.303
11.863 -68.289
12.097 -68.347
12.033 -68.258
11.847 -66.834
11.85 -66.832
11.809 -66.817
12.747 -82.056
14.068 -82.567
16.612 -86.698
16.393 -77.515
12.009 -68.251
11.841 -66.822
11.983 -68.539
15.521 -76.148
12.277 -68.324
14.056 -82.595
11.715 -80.052
12.247 -68.28
12.04 -68.268
12.04 -68.268
11.098 -67.347
13.466 -70.396
14.064 -82.578
13.052 -83.326
11.907 -78.542
15.376 -74.076
13.738 -71.126
13.497 -70.78
12.037 -68.788
12.04 -68.756
12.039 -68.271
12.037 -68.267
12.034 -68.259
12.034 -68.259
12.23 -68.214
11.836 -66.792
12.282 -76.945
14.034 -82.731
13.464 -70.598
12.012 -68.733
11.605 -68.708
12.52 -68.469
12.031 -68.303
12.044 -68.266
12.312 -68.237
12.117 -68.215
15.417 -74.358
14.29 -72.459
12.041 -68.272
12.029 -68.238
11.044 -67.719
11.842 -66.852
11.84 -66.826
11.849 -66.825
11.847 -66.814
11.835 -66.782
13.445 -71.189
18.753 -80.937
11.786 -80.917
17.86 -83.276
12.134 -68.989
12.282 -68.75
11.843 -66.788
11.839 -66.758
17.075 -87.768
14.059 -82.602
14.057 -82.563
17.523 -83.61
15.414 -74.534
11.26 -68.176
11.872 -66.861
11.827 -66.797
11.831 -66.792
11.833 -66.791
11.895 -78.812
15.534 -75.339
12.654 -69.709
12.549 -69.37
11.825 -66.815
12.516 -69.35
12.046 -68.229
11.849 -66.827
11.845 -66.783
11.83 -66.82
11.824 -66.804
11.842 -66.775
18.797 -80.648
17.127 -77.852
16.75 -77.542
12.099 -68.43
12.043 -68.266
12.177 -68.137
11.848 -66.835
11.841 -66.832
11.84 -66.816
13.738 -75.022
13.627 -75.386
18.834 -81.127
18.447 -78.382
11.887 -68.442
12.015 -68.253
11.836 -66.836
11.842 -66.83
11.849 -66.814
11.834 -66.789
11.834 -66.785
11.83 -66.655
13.711 -74.166
13.714 -75.123
14.063 -82.588
14.059 -82.573
17.623 -78.17
13.66 -72.832
14.079 -71.869
12.051 -68.278
12.041 -68.267
12.045 -68.266
12.039 -68.24
11.837 -66.822
11.83 -66.791
11.827 -66.791
16.432 -87.511
11.834 -66.9
11.832 -66.812
11.829 -66.793
14.113 -82.627
14.103 -82.61
15.413 -74.184
14.081 -71.991
13.429 -72.235
12.043 -68.266
11.849 -66.835
11.83 -66.813
12.234 -77.107
13.35 -69.434
13.573 -72.385
17.073 -85.761
12.483 -69.193
11.813 -68.597
12.271 -68.271
11.845 -66.829
11.841 -66.808
14.012 -71.546
18.578 -79.494
18.105 -78.129
16.071 -77.426
15.051 -73.673
12.281 -68.35
12.05 -68.274
12.005 -68.271
12.037 -68.262
11.84 -66.827
11.815 -66.797
11.828 -66.791
13.724 -74.249
11.728 -67.13
14.066 -82.572
11.761 -80.835
17.945 -78.159
13.48 -70.318
14.039 -71.581
12.067 -68.915
12.034 -68.765
12.501 -68.76
12.023 -68.247
16.895 -86.122
11.752 -68.509
12.044 -68.261
12.03 -68.248
11.83 -66.804
11.845 -66.78
14.097 -82.538
13.534 -72.149
11.833 -66.826
11.841 -66.824
11.827 -66.782
13.452 -71.146
13.18 -75.948
14.067 -82.555
12.102 -68.361
12.012 -68.219
12.18 -68.137
11.819 -66.817
11.833 -66.789
11.847 -66.784
14.06 -82.444
14.059 -82.622
14.044 -82.55
14.055 -82.57
14.072 -82.574
13.944 -82.224
16.9 -86.163
15.816 -77.301
14.94 -73.567
14.829 -73.367
13.856 -73.275
13.806 -73.046
11.819 -66.796
11.819 -66.796
11.913 -66.848
11.826 -66.8
13.498 -70.412
14.048 -82.554
13.73 -75.059
11.898 -68.641
12.02 -68.253
11.88 -66.854
11.854 -66.847
11.833 -66.839
11.822 -66.781
11.796 -66.644
18.476 -78.436
12.044 -68.811
12.049 -67.677
11.848 -66.814
11.837 -66.812
12.349 -81.495
14.038 -82.557
16.192 -77.43
12.104 -68.794
12.047 -68.266
11.826 -66.789
11.836 -66.787
12.358 -68.348
13.715 -75.149
12.442 -81.503
17.316 -84.229
12.052 -67.643
11.834 -66.826
11.832 -66.818
11.826 -66.813
11.849 -66.794
12.042 -68.267
12.044 -68.265
11.829 -66.872
11.844 -66.85
11.814 -66.815
11.842 -66.81
11.672 -80.255
18.583 -79.444
13.045 -70.258
13.532 -70.842
11.714 -69.108
11.603 -69.143
11.603 -69.143
12.4 -68.943
11.858 -67.432
11.773 -67.282
11.82 -66.787
11.823 -66.78
11.628 -66.207
14.057 -82.608
11.846 -66.824
14.215 -83.097
18.786 -80.467
11.7 -68.602
14.198 -72.216
11.604 -68.703
12.045 -68.272
12.046 -68.266
12.043 -68.266
12.043 -68.266
11.812 -66.78
14.113 -82.648
13.719 -74.186
12.066 -77.73
15.605 -76.442
15.467 -74.706
11.601 -69.211
12.037 -68.877
12.288 -68.791
12.041 -68.271
12.04 -68.264
12.033 -68.26
11.827 -66.818
12.371 -68.396
13.991 -82.545
16.446 -87.109
15.546 -74.985
11.469 -68.854
11.469 -68.854
11.54 -68.377
12.039 -68.27
12.045 -68.268
12.05 -68.213
11.811 -66.8
11.82 -66.792
11.884 -66.601
12.74 -82.758
11.843 -66.794
16.775 -86.471
12.043 -68.269
12.043 -68.269
12.029 -68.25
11.846 -66.819
11.841 -66.819
11.761 -66.397
12.85 -68.926
13.703 -75.22
14.057 -71.75
12.05 -68.529
11.841 -66.833
15.519 -76.136
12.705 -82.463
11.657 -80.412
16.447 -86.961
18.466 -78.42
13.368 -70.623
14.908 -73.516
12.042 -68.261
12.033 -68.247
11.986 -68.17
11.806 -66.83
11.831 -66.814
14.072 -82.565
14.057 -82.559
12.718 -81.969
11.833 -66.789
11.862 -66.762
12.38 -76.734
14.085 -82.549
12.775 -82.542
11.814 -68.553
11.814 -68.553
12.047 -68.285
12.022 -68.254
12.031 -68.248
12.04 -67.735
11.846 -66.841
11.81 -66.819
11.849 -66.804
11.841 -66.804
17.822 -87.896
12.734 -82.012
14.324 -72.501
12.036 -68.403
12.285 -68.348
11.838 -66.825
11.828 -66.814
11.835 -66.789
13.86 -74.428
12.14 -69.01
12.253 -68.861
12.3 -68.331
11.845 -66.82
11.831 -66.789
12.738 -82.033
11.833 -67.319
11.777 -66.843
11.837 -66.814
11.841 -66.812
11.816 -66.799
11.833 -66.831
11.82 -66.828
13.733 -74.597
12.23 -81.387
14.062 -82.562
12.025 -78.037
15.543 -75.875
16.726 -86.554
12.631 -69.538
12.337 -68.371
12.032 -68.262
12.032 -68.262
11.846 -66.796
12.276 -68.341
12.168 -68.281
11.814 -68.253
11.846 -66.828
11.843 -66.826
11.759 -66.819
11.829 -66.805
11.829 -66.779
12.89 -68.978
11.872 -68.286
11.496 -68.393
11.602 -67.198
11.823 -66.845
11.835 -66.808
11.822 -66.781
12.711 -68.759
13.317 -69.346
13.219 -75.894
12.745 -82.058
12.397 -68.945
12.043 -68.7
11.767 -68.309
11.846 -66.833
11.839 -66.823
11.853 -66.822
11.832 -66.82
11.82 -66.774
13.323 -69.372
11.923 -81.078
18.609 -79.3
13.418 -70.703
12.092 -68.776
12.092 -68.776
12.328 -68.3
11.985 -67.761
11.818 -66.826
11.838 -66.826
11.834 -66.805
11.797 -66.791
17.924 -87.934
14.067 -82.567
17.383 -77.97
14.192 -72.224
12.383 -68.304
12.044 -68.27
12.041 -68.263
12.104 -68.188
14.023 -82.544
12.7 -82.365
12.444 -69.067
11.457 -68.896
12.092 -68.29
12.045 -68.266
11.828 -66.788
10.932 -67.504
11.837 -66.84
11.825 -66.798
11.805 -66.773
12.757 -82.115
12.048 -77.963
17.308 -84.487
14.218 -72.237
12.484 -69.189
12.372 -68.404
12.038 -68.258
11.821 -66.783
17.969 -83.238
13.462 -71.539
11.785 -66.999
11.833 -66.823
13.744 -73.751
13.404 -69.442
14.223 -82.768
13.733 -74.555
11.801 -80.975
16.425 -77.516
15.54 -75.402
12.099 -68.288
12.054 -68.264
11.807 -66.847
11.836 -66.808
12.609 -76.411
12.037 -68.264
10.936 -67.347
11.568 -65.685
11.798 -66.821
11.836 -66.79
13.119 -69.182
11.931 -81.081
17.316 -84.31
13.729 -74.107
14.626 -73.051
12.449 -68.805
12.415 -68.445
12.231 -68.233
12.039 -68.265
12.044 -68.262
12.049 -68.24
11.845 -66.836
11.835 -66.822
14.144 -82.604
17.551 -78.171
12.05 -68.273
12.04 -68.261
12.143 -68.158
11.82 -66.794
12.604 -68.612
14.074 -82.531
16.509 -86.845
16.814 -86.369
11.831 -66.795
11.803 -67.271
11.824 -66.823
11.831 -66.819
11.823 -66.807
11.81 -66.804
14.049 -82.546
11.697 -80.61
13.775 -73.496
12.041 -68.259
11.842 -66.824
11.807 -66.794
11.814 -66.774
11.838 -66.812
12.254 -81.391
12.587 -81.6
12.762 -82.462
14.027 -82.557
11.662 -80.27
18.557 -78.533
16.456 -77.453
11.66 -69.114
13.5 -70.159
12.466 -68.488
12.043 -68.265
12.043 -68.265
11.812 -66.852
11.822 -66.795
11.834 -66.836
18.593 -79.225
11.703 -68.812
12.013 -68.492
18.061 -83.15
18.192 -78.078
14.55 -72.931
11.855 -66.896
12.028 -68.252
11.834 -66.798
12.192 -81.34
17.708 -78.121
16.668 -77.452
11.582 -68.717
11.582 -68.717
12.056 -68.18
12.022 -67.754
11.011 -67.295
11.847 -66.841
11.85 -66.827
13.627 -72.708
13.418 -71.014
18.644 -78.808
17.069 -77.728
12.05 -69.192
12.016 -68.504
11.818 -66.807
16.176 -77.445
13.445 -70.674
13.472 -70.437
12.157 -68.823
11.787 -68.583
12.032 -68.255
11.091 -67.835
11.831 -66.792
11.829 -66.809
17.216 -87.81
13.764 -73.701
13.477 -70.403
12.859 -82.896
15.301 -73.953
14.032 -71.607
12.04 -68.395
12.061 -68.285
12.061 -68.285
12.212 -68.195
12.004 -67.45
11.846 -66.841
11.838 -66.791
11.842 -66.687
13.292 -69.325
13.264 -83.301
17.473 -78.126
11.637 -69.12
12.042 -68.264
12.042 -68.264
11.812 -68.246
11.766 -67.3
11.83 -66.814
11.836 -66.813
11.785 -66.797
13.272 -69.291
14.074 -82.52
14.052 -82.561
11.662 -80.309
16.763 -77.002
13.44 -71.165
11.475 -68.831
11.475 -68.831
12.54 -68.707
12.311 -68.367
12.041 -68.263
11.819 -66.788
11.825 -66.761
12.044 -68.265
11.092 -63.582
12.148 -81.339
11.817 -79.324
16.278 -77.422
15.419 -74.548
12.08 -68.983
11.792 -68.673
12.031 -68.265
12.031 -68.265
12.05 -68.255
12.046 -67.799
11.857 -66.837
11.831 -66.827
11.842 -66.813
13.603 -75.022
14.094 -82.566
17.1 -77.805
15.653 -76.935
12.051 -68.333
11.876 -68.285
11.869 -68.274
12.037 -68.258
11.848 -66.833
11.843 -66.83
11.821 -66.804
11.833 -66.789
11.825 -66.794
12.255 -81.358
14.153 -82.598
14.356 -81.952
17.322 -84.114
11.802 -79.718
11.831 -66.796
11.947 -67.433
11.843 -66.81
14.064 -82.547
16.134 -77.454
11.996 -67.366
11.739 -67.284
11.841 -66.837
11.824 -66.818
11.808 -66.814
11.819 -66.806
11.851 -66.723
13.312 -69.361
14.068 -82.58
12.282 -68.352
16.832 -86.315
11.712 -80.064
13.449 -70.658
11.784 -67.263
11.841 -66.84
11.843 -66.828
11.837 -66.788
14.054 -82.594
18.171 -78.14
11.714 -68.686
11.861 -68.266
11.268 -68.177
10.931 -67.299
11.823 -66.817
11.803 -66.802
14.061 -82.579
11.818 -79.555
18.291 -82.925
17.44 -78.11
15.412 -74.478
12.149 -69.047
11.884 -68.384
11.935 -68.306
11.814 -66.84
11.829 -66.817
11.812 -66.765
16.818 -86.431
13.108 -70.363
11.129 -71.552
11.481 -68.918
12.081 -68.915
12.517 -68.46
12.033 -68.269
11.848 -66.825
11.819 -66.801
11.821 -66.8
17.02 -87.759
14.322 -82.211
11.944 -81.123
18.587 -79.611
11.763 -68.352
11.077 -67.762
11.808 -66.81
11.815 -66.804
11.831 -66.798
11.831 -66.76
13.47 -70.498
13.426 -71.087
12.656 -69.683
12.036 -68.266
12.028 -68.253
12.029 -67.739
13.044 -70.255
12.044 -68.826
12.322 -68.37
12.28 -68.175
11.851 -66.833
11.826 -66.827
13.278 -69.321
18.819 -81.083
14.976 -73.606
12.039 -68.265
11.845 -66.824
11.808 -66.779
12.911 -68.991
14.064 -82.607
17.842 -78.16
11.803 -68.764
12.269 -66.246
14.062 -82.586
15.327 -73.995
14.721 -73.154
12.134 -68.722
12.278 -68.359
12.395 -67.847
11.831 -66.803
11.83 -66.794
14.087 -82.378
17.314 -84.877
17.32 -84.288
15.522 -75.28
11.713 -69.108
14.234 -72.272
12.466 -69.234
11.96 -68.833
11.558 -68.382
11.312 -68.334
12.019 -68.231
11.844 -66.839
11.844 -66.829
17.885 -87.915
13.601 -72.638
11.994 -68.455
12.281 -68.345
11.918 -66.841
11.846 -66.837
11.842 -66.83
11.849 -66.829
11.794 -66.803
11.831 -66.783
17.724 -87.864
12.017 -81.191
17.267 -85
16.83 -77.598
13.421 -70.858
12.392 -68.368
11.784 -68.317
11.847 -66.86
11.845 -66.843
11.835 -66.818
11.844 -68.641
12.496 -76.562
16.814 -86.388
15.551 -74.841
11.838 -69.153
12.755 -70.021
12.073 -68.426
12.028 -68.246
12.028 -68.246
11.846 -66.831
11.832 -66.788
11.897 -66.72
14.064 -82.562
12.262 -77.067
11.827 -66.795
10.924 -67.421
12.272 -76.994
11.789 -79.732
11.819 -68.762
11.764 -68.51
11.496 -68.434
12.279 -68.348
11.83 -66.796
11.084 -67.815
10.952 -67.569
11.92 -67.291
11.842 -66.831
11.821 -66.781
12.764 -82.236
17.772 -78.027
12.68 -69.891
11.844 -66.832
12.066 -68.284
17.305 -84.512
13.358 -70.615
12.039 -68.264
11.866 -67.372
11.83 -66.867
13.705 -75.207
13.946 -83.174
14.102 -82.601
12.995 -76.088
14.069 -82.572
14.032 -82.562
12.602 -81.664
12.626 -76.381
15.548 -75.46
12.454 -69.126
12.289 -68.332
12.039 -68.265
11.831 -66.807
11.823 -66.775
12.076 -68.764
11.418 -68.405
12.267 -68.356
12.053 -68.225
12.046 -68.267
12.028 -68.255
11.99 -68.253
11.969 -67.497
11.845 -66.809
11.826 -66.796
11.821 -66.795
11.833 -66.786
18.143 -78.125
16.422 -77.517
12.216 -77.202
15.545 -76.72
14.739 -73.159
14.15 -72.177
11.809 -68.289
11.671 -68.401
11.838 -66.82
11.828 -66.813
11.826 -66.79
12.045 -68.811
14.039 -82.708
14.103 -82.849
12.61 -81.719
18.611 -79.083
12.664 -69.649
11.822 -79.502
13.275 -70.531
12.03 -68.233
12.085 -68.228
12.257 -68.312
12.036 -68.265
12.017 -67.564
12.378 -81.509
14.074 -82.569
11.779 -79.775
14.039 -71.58
12.614 -68.574
11.827 -66.795
17.114 -87.802
19.246 -80.318
17.394 -83.812
15.681 -76.934
15.5 -76.577
12.042 -68.264
10.938 -67.549
11.848 -66.84
13.585 -82.992
14.305 -82.919
15.529 -76.732
11.926 -68.344
11.809 -66.815
11.828 -66.794
11.835 -66.783
11.836 -66.761
12.299 -76.89
14.103 -82.581
11.725 -80.018
11.799 -79.412
16.86 -86.247
14.787 -73.244
12.403 -68.365
12.027 -68.252
12.026 -68.243
11.851 -66.83
11.818 -66.793
13.487 -70.463
13.471 -75.641
11.821 -66.801
11.835 -66.82
14.069 -82.594
12.046 -68.29
11.844 -66.805
13.48 -70.315
16.407 -77.523
11.925 -67.164
11.839 -66.833
11.846 -66.829
12.865 -82.901
18.843 -80.966
13.122 -69.169
13.373 -75.672
14.042 -82.557
17.077 -77.781
12.565 -68.69
10.94 -67.558
11.837 -67.327
11.827 -66.806
12.445 -76.625
13.466 -71.289
14.069 -82.58
13.447 -71.921
12.414 -68.389
11.852 -68.253
12.677 -76.33
14.029 -82.613
18.183 -78.12
14.36 -72.474
12.062 -68.404
12.261 -68.327
12.068 -68.282
11.926 -67.438
11.835 -66.818
11.815 -66.806
15.521 -76.411
16.828 -87.725
18.228 -82.963
18.005 -78.131
14.075 -82.543
13.947 -82.239
15.552 -75.381
13.517 -70.761
14.009 -71.502
11.847 -66.833
11.835 -66.818
11.847 -66.816
11.833 -66.805
13.072 -69.122
12.651 -69.735
13.544 -75.577
12.119 -81.283
16.779 -86.457
13.638 -70.95
11.96 -68.399
11.926 -66.914
11.906 -68.115
11.206 -67.382
11.826 -66.829
11.804 -66.798
11.846 -66.794
17.022 -85.821
12.039 -68.266
12.048 -68.264
12.048 -68.264
12.021 -67.608
11.836 -66.794
11.834 -66.793
